Open,High,Low,Close,Volume,NumberOfTrades,TakerBuyBaseAssetVolume,return,returnz_n,day_of_month,year,month,week_day,candlestick_pattern,candlestick_match_count,candlestick_rank,candle,date
8810.77,9333.0,8760.0,8953.33,63289.251219,552319,33804.182046,0.01641899485735676,0.01628566065736619,16,2019,6,6,CDLADVANCEBLOCK_Bear,1.0,54.0,Bear,2019-06-16
8953.0,9444.0,8950.0,9313.96,47895.485374,462160,24826.97685,0.040278868309332916,0.03948881981460599,17,2019,6,0,CDLBELTHOLD_Bull,1.0,62.0,Bull,2019-06-17
9312.13,9336.36,8950.0,9081.55,51554.569401,449730,28057.047335,-0.02495286644993111,-0.025269467050096903,18,2019,6,1,CDLBELTHOLD_Bear,1.0,63.0,Bear,2019-06-18
9081.97,9304.0,8960.0,9255.49,32147.706495,306202,17533.233016,0.019153118135120106,0.01897200608775837,19,2019,6,2,CDLHARAMI_Bull,1.0,38.0,Bull,2019-06-19
9253.76,9590.0,9175.2,9517.12,34556.053982,350662,18032.190714,0.028267547153095096,0.027875393047798448,20,2019,6,3,CDL3INSIDE_Bull,3.0,20.0,Bull,2019-06-20
9518.06,10174.99,9518.06,10159.86,50484.415892,474344,28305.732749,0.0675351366800041,0.06535238050167885,21,2019,6,4,CDLBELTHOLD_Bull,4.0,62.0,Bull,2019-06-21
10159.86,11160.0,9921.72,10729.5,104169.447976,923334,55336.623587,0.05606770172029929,0.05455229470657293,22,2019,6,5,NO_PATTERN,0.0,0.0,No,2019-06-22
10729.0,11392.64,10555.18,10906.07,57445.323945,557935,30129.801033,0.016456498438883527,0.01632255773409784,23,2019,6,6,CDLADVANCEBLOCK_Bear,1.0,54.0,Bear,2019-06-23
10905.95,11143.63,10620.8,11056.59,43101.045285,440335,22674.413851,0.013801488528865091,0.013707115321817509,24,2019,6,0,NO_PATTERN,0.0,0.0,No,2019-06-24
11056.59,11850.0,11026.0,11820.86,61276.686648,597798,32838.335566,0.06912348201389396,0.06683913707811309,25,2019,6,1,CDLBELTHOLD_Bull,5.0,62.0,Bull,2019-06-25
11821.28,13970.0,11741.0,13093.8,155930.147386,1355074,76046.064206,0.10768590440966208,0.10227306836243236,26,2019,6,2,NO_PATTERN,0.0,0.0,No,2019-06-26
13098.38,13478.04,10525.1,11329.99,173894.820889,1357233,80442.119916,-0.13470573859383828,-0.1446856433038797,27,2019,6,3,CDLENGULFING_Bear,1.0,91.0,Bear,2019-06-27
11329.99,12480.0,10982.88,12400.63,95795.203964,883116,48847.107883,0.09449611164705352,0.09029408534500767,28,2019,6,4,CDLCLOSINGMARUBOZU_Bull,1.0,70.0,Bull,2019-06-28
12407.06,12441.54,11475.02,11903.13,69642.074157,732073,36061.459369,-0.040118929441488094,-0.04094588702949855,29,2019,6,5,NO_PATTERN,0.0,0.0,No,2019-06-29
11903.13,12180.0,10766.03,10854.1,84512.530443,711267,42697.44,-0.08813060094277714,-0.09225850195043675,30,2019,6,6,CDLCLOSINGMARUBOZU_Bear,2.0,43.0,Bear,2019-06-30
10854.1,11282.28,10030.0,10624.93,90962.268271,757458,44210.988365,-0.021113680544678992,-0.021339762238580806,1,2019,7,0,CDLSPINNINGTOP_Bear,1.0,73.0,Bear,2019-07-01
10624.9,10938.75,9727.0,10842.85,109561.038728,870148,54998.503606,0.020510252773429993,0.02030275003104169,2,2019,7,1,NO_PATTERN,0.0,0.0,No,2019-07-02
10844.98,11991.89,10841.04,11940.0,96815.90029,814754,49613.616744,0.1011864961702873,0.09638823137993037,3,2019,7,2,CDLBELTHOLD_Bull,4.0,62.0,Bull,2019-07-03
11940.0,12000.0,11055.0,11145.67,66512.221892,643867,33626.851862,-0.0665268006700167,-0.06884302628932176,4,2019,7,3,CDLSHORTLINE_Bear,1.0,106.0,Bear,2019-07-04
11145.67,11406.83,10796.44,10970.73,63534.350582,564857,32306.914259,-0.015695781411077192,-0.015820264478960993,5,2019,7,4,CDLSHORTLINE_Bear,1.0,106.0,Bear,2019-07-05
10982.41,11665.0,10964.51,11256.49,51469.496331,470692,25601.989482,0.026047491825976987,0.025714034006718397,6,2019,7,5,NO_PATTERN,0.0,0.0,No,2019-07-06
11256.45,11538.0,11094.37,11406.24,38884.795599,366769,22449.30112,0.013303436506406419,0.013215722867160122,7,2019,7,6,CDLSHORTLINE_Bull,1.0,106.0,Bull,2019-07-07
11410.0,12338.03,11220.0,12238.6,52182.367215,507860,27740.09749,0.07297409137454602,0.0704343173873746,8,2019,7,0,CDLCLOSINGMARUBOZU_Bull,3.0,70.0,Bull,2019-07-08
12238.6,12794.73,12068.0,12543.41,78442.130343,660273,40993.911974,0.02490562646054273,0.024600536605696152,9,2019,7,1,NO_PATTERN,0.0,0.0,No,2019-07-09
12548.51,13147.08,11569.0,12108.37,109246.044997,899391,46964.760907,-0.03468275373283658,-0.03529847906198966,10,2019,7,2,CDLSPINNINGTOP_Bear,2.0,73.0,Bear,2019-07-10
12108.11,12111.73,11000.0,11342.89,87506.461058,760057,43714.15617,-0.06321907903375945,-0.06530583308211108,11,2019,7,3,CDL3OUTSIDE_Bear,2.0,39.0,Bear,2019-07-11
11342.88,11885.0,11073.0,11757.22,56321.858281,537561,30291.119356,0.03652772794234971,0.03587640404803792,12,2019,7,4,NO_PATTERN,0.0,0.0,No,2019-07-12
11757.22,11799.98,10830.0,11355.76,54245.594548,510305,26460.058236,-0.03414582698971347,-0.03474241578184946,13,2019,7,5,CDLHIKKAKE_Bull,1.0,85.0,Bull,2019-07-13
11355.78,11452.0,10103.0,10174.18,72517.579236,649043,35853.69216,-0.1040511599399776,-0.10987196578466428,14,2019,7,6,CDLCLOSINGMARUBOZU_Bear,2.0,43.0,Bear,2019-07-14
10174.18,11100.0,9860.0,10838.72,81922.426332,732206,41714.189655,0.06531632033244938,0.06327176945801062,15,2019,7,0,NO_PATTERN,0.0,0.0,No,2019-07-15
10833.78,11028.0,9350.01,9439.59,97219.443413,796646,47295.944048,-0.12908627587021337,-0.13821236084774272,16,2019,7,1,CDLCLOSINGMARUBOZU_Bear,2.0,43.0,Bear,2019-07-16
9430.17,9957.0,9060.0,9667.92,84942.672717,757742,43073.115146,0.024188550562047606,0.02390064107545857,17,2019,7,2,CDLSPINNINGTOP_Bull,1.0,69.0,Bull,2019-07-17
9668.86,10788.0,9252.0,10627.16,80283.310252,734821,42103.344745,0.09921885989954404,0.09459980018040591,18,2019,7,3,NO_PATTERN,0.0,0.0,No,2019-07-18
10628.64,10769.71,10121.84,10504.29,56546.932133,567735,29070.357474,-0.01156188483094256,-0.011629243117208204,19,2019,7,4,CDLSPINNINGTOP_Bear,1.0,73.0,Bear,2019-07-19
10505.78,11068.99,10350.0,10740.23,47331.899848,461660,25003.62155,0.02246129914539674,0.022212758971963197,20,2019,7,5,CDLHIKKAKE_Bear,1.0,83.0,Bear,2019-07-20
10740.27,10817.9,10288.0,10589.45,38834.287935,395452,20345.527384,-0.014038805500440787,-0.014138281645307917,21,2019,7,6,CDLHAMMER_Bull,1.0,65.0,Bull,2019-07-21
10590.15,10683.16,10100.0,10340.31,40467.954839,389565,19335.4119,-0.023527189797392767,-0.023808373187613342,22,2019,7,0,NO_PATTERN,0.0,0.0,No,2019-07-22
10343.08,10343.97,9822.0,9864.91,47624.37071,448147,24082.309129,-0.0459754107952276,-0.0470658330182464,23,2019,7,1,CDLHIKKAKE_Bear,2.0,83.0,Bear,2019-07-23
9864.78,9937.0,9525.0,9763.28,43475.380377,424762,21963.773537,-0.01030217204211692,-0.010355606728880685,24,2019,7,2,CDLHAMMER_Bull,1.0,65.0,Bull,2019-07-24
9763.4,10175.0,9720.03,9879.87,37873.354728,368176,19308.011426,0.011941683532583403,0.011870944237088597,25,2019,7,3,CDLXSIDEGAP3METHODS_Bear,1.0,26.0,Bear,2019-07-25
9882.15,9889.98,9637.0,9824.0,27167.463217,299935,14006.629434,-0.005654932706604554,-0.0056709823736872155,26,2019,7,4,CDLLONGLEGGEDDOJI_Bull,6.0,37.0,Bull,2019-07-26
9824.0,10188.66,9333.0,9476.52,43809.778301,401418,21428.052318,-0.03537052117263839,-0.03601121113896745,27,2019,7,5,NO_PATTERN,0.0,0.0,No,2019-07-27
9478.92,9594.99,9165.0,9541.54,29401.022937,271327,17116.433132,0.006861168445800869,0.006837737743189617,28,2019,7,6,CDLLONGLEGGEDDOJI_Bull,6.0,37.0,Bull,2019-07-28
9541.54,9729.0,9395.0,9507.64,29021.937411,294468,16075.166971,-0.003552885592891908,-0.0035592120802121494,29,2019,7,0,CDLRICKSHAWMAN_Bull,5.0,35.0,Bull,2019-07-29
9509.07,9714.28,9402.0,9574.21,32536.368834,283961,17211.009653,0.007001737550012432,0.006977339206647077,30,2019,7,1,CDLSPINNINGTOP_Bull,2.0,69.0,Bull,2019-07-30
9575.0,10109.8,9555.0,10080.53,39515.35456,364212,21235.609604,0.05288373662161172,0.05153281549061189,31,2019,7,2,CDLBELTHOLD_Bull,5.0,62.0,Bull,2019-07-31
10080.53,10467.86,9863.46,10374.99,41727.637028,378062,22244.919467,0.029210765703787223,0.028792261634820068,1,2019,8,3,NO_PATTERN,0.0,0.0,No,2019-08-01
10375.0,10670.0,10281.35,10523.75,42990.444221,431322,22206.135093,0.014338327073086354,0.01423650540886091,2,2019,8,4,CDLADVANCEBLOCK_Bear,1.0,54.0,Bear,2019-08-02
10523.75,10904.77,10497.93,10816.86,33802.318824,348893,18132.529707,0.027852238983252287,0.02747142030429288,3,2019,8,5,CDLBELTHOLD_Bull,2.0,62.0,Bull,2019-08-03
10816.86,11040.0,10552.0,10929.23,39924.745141,353721,22066.368257,0.01038841216397346,0.010334823425408195,4,2019,8,6,NO_PATTERN,0.0,0.0,No,2019-08-04
10929.99,11937.52,10927.8,11828.8,65153.673713,622610,33530.07066,0.08230863473456052,0.07909638442126078,5,2019,8,0,CDLBELTHOLD_Bull,2.0,62.0,Bull,2019-08-05
11830.0,12330.7,11226.7,11481.69,76705.389875,625827,37522.116972,-0.029344481266062372,-0.02978364322042723,6,2019,8,1,NO_PATTERN,0.0,0.0,No,2019-08-06
11481.69,12141.17,11382.84,11975.03,69173.390353,592916,36357.225918,0.04296754223463628,0.04207005591277644,7,2019,8,2,NO_PATTERN,0.0,0.0,No,2019-08-07
11975.04,12060.0,11521.0,11999.77,51207.257174,473584,27463.200763,0.002065965596745878,0.002063834424603167,8,2019,8,3,CDLLONGLEGGEDDOJI_Bull,5.0,37.0,Bull,2019-08-08
11994.17,12045.68,11700.0,11879.99,39427.152588,410902,20074.421911,-0.009981857985611464,-0.010032010754347969,9,2019,8,4,CDLXSIDEGAP3METHODS_Bull,1.0,27.0,Bull,2019-08-09
11879.98,11985.0,11270.0,11309.31,42633.087048,399237,17111.125076,-0.04803707747228747,-0.049229191873894615,10,2019,8,5,CDLCLOSINGMARUBOZU_Bear,3.0,43.0,Bear,2019-08-10
11309.24,11600.0,11112.11,11549.97,26772.90691,306234,15007.4382,0.021279812826777267,0.021056559252423654,11,2019,8,6,NO_PATTERN,0.0,0.0,No,2019-08-11
11539.08,11577.89,11235.32,11396.08,17568.227075,255966,9200.430879,-0.013323844131196805,-0.013413402943790082,12,2019,8,0,NO_PATTERN,0.0,0.0,No,2019-08-12
11398.35,11456.16,10788.45,10892.71,33234.72968,337834,13483.5587,-0.044170451593881443,-0.0451756784737919,13,2019,8,1,CDLBELTHOLD_Bear,3.0,63.0,Bear,2019-08-13
10893.36,10897.48,9928.1,10050.37,54451.847499,534507,26080.631381,-0.07733061836769717,-0.08048430839645633,14,2019,8,2,CDLBELTHOLD_Bear,2.0,63.0,Bear,2019-08-14
10055.16,10460.0,9911.0,10293.93,38174.45112,373368,19588.082918,0.024233933676073516,0.023944951381933473,15,2019,8,3,CDLHARAMI_Bull,1.0,38.0,Bull,2019-08-15
10296.77,10536.03,9750.0,10331.54,51758.142918,504740,25818.031537,0.0036536094572239275,0.0036469512389489824,16,2019,8,4,CDLLONGLEGGEDDOJI_Bull,4.0,37.0,Bull,2019-08-16
10331.15,10465.14,10000.0,10216.02,29000.581201,332795,14672.94974,-0.011181295334480645,-0.01124427592696326,17,2019,8,5,CDLXSIDEGAP3METHODS_Bull,2.0,27.0,Bull,2019-08-17
10216.05,10500.0,10080.0,10306.78,24085.395172,265705,12961.478557,0.00888408597477297,0.008844854667958873,18,2019,8,6,CDLSPINNINGTOP_Bull,2.0,69.0,Bull,2019-08-18
10306.17,10930.0,10258.6,10915.54,37243.319217,337022,20591.436572,0.05906403357789736,0.05738553087049292,19,2019,8,0,CDLBELTHOLD_Bull,4.0,62.0,Bull,2019-08-19
10914.73,10949.96,10560.0,10760.51,32298.921679,305065,16017.544729,-0.014202687178096585,-0.014304510600248031,20,2019,8,1,CDLHARAMI_Bear,1.0,72.0,Bear,2019-08-20
10760.51,10804.13,9858.0,10142.57,47355.719282,458814,21565.830561,-0.057426646134802195,-0.059141533653800774,21,2019,8,2,CDL3INSIDE_Bear,2.0,56.0,Bear,2019-08-21
10140.82,10242.0,9762.0,10099.88,34059.642738,401148,17921.9543,-0.004208992395418609,-0.004217875137602572,22,2019,8,3,CDLRICKSHAWMAN_Bull,6.0,35.0,Bull,2019-08-22
10099.9,10445.0,10019.79,10389.55,27550.336173,326866,14798.816338,0.0286805387786786,0.02827695070883776,23,2019,8,4,CDLXSIDEGAP3METHODS_Bear,2.0,26.0,Bear,2019-08-23
10388.16,10419.42,9890.0,10134.35,27692.456844,313227,13623.564841,-0.02456314277326732,-0.024869849638528244,24,2019,8,5,NO_PATTERN,0.0,0.0,No,2019-08-24
10134.61,10333.0,9906.97,10142.69,26271.657398,289956,12885.717735,0.0008229437507092374,0.0008226053181620605,25,2019,8,6,CDLRICKSHAWMAN_Bull,5.0,35.0,Bull,2019-08-25
10142.69,10604.0,10137.93,10372.25,41687.511599,405316,22666.595452,0.022633049023483842,0.022380721764139175,26,2019,8,0,CDLBELTHOLD_Bull,2.0,62.0,Bull,2019-08-26
10373.6,10391.08,10051.08,10185.05,28402.775383,292888,13852.442138,-0.01804815734291021,-0.01821301189423777,27,2019,8,1,CDLSHORTLINE_Bear,1.0,106.0,Bear,2019-08-27
10185.69,10299.0,9601.01,9721.0,42110.555375,381293,19430.822573,-0.04556187745764617,-0.046632465007954045,28,2019,8,2,CDLHIKKAKE_Bear,2.0,83.0,Bear,2019-08-28
9721.0,9724.0,9320.0,9498.44,35532.69491,343887,17536.268448,-0.022894763913177574,-0.023160919242777127,29,2019,8,3,NO_PATTERN,0.0,0.0,No,2019-08-29
9499.01,9696.0,9350.41,9584.54,26834.318104,259270,14227.872851,0.009064646405093857,0.009023809096191356,30,2019,8,4,CDLSPINNINGTOP_Bull,1.0,69.0,Bull,2019-08-30
9582.76,9684.51,9420.75,9587.47,17130.290074,199188,8558.148214,0.00030570063873680553,0.00030565392181722907,31,2019,8,5,CDLRICKSHAWMAN_Bull,5.0,35.0,Bull,2019-08-31
9588.74,9830.0,9520.0,9724.98,19545.404843,191324,11545.610598,0.014342678516855889,0.014240795332961893,1,2019,9,6,CDLHIKKAKE_Bear,2.0,83.0,Bear,2019-09-01
9723.59,10450.0,9712.5,10340.0,44740.248093,354155,25140.296125,0.06324126116454742,0.06132203613315776,2,2019,9,0,CDLBELTHOLD_Bull,2.0,62.0,Bull,2019-09-02
10340.0,10773.0,10272.0,10615.28,47998.376781,416076,24734.303264,0.02662282398452609,0.026274603494359547,3,2019,9,1,NO_PATTERN,0.0,0.0,No,2019-09-03
10611.85,10799.0,10369.89,10567.02,43943.889026,383457,22244.067656,-0.004546276687944162,-0.0045566424327666815,4,2019,9,2,CDLRICKSHAWMAN_Bull,7.0,35.0,Bull,2019-09-04
10565.92,10900.0,10450.0,10564.49,33970.960639,309846,16535.147807,-0.00023942417067446264,-0.00023945283721694762,5,2019,9,3,CDLMATCHINGLOW_Bull,5.0,7.0,Bull,2019-09-05
10563.13,10905.87,10150.0,10298.73,58799.640959,455334,29952.944427,-0.025155970614767043,-0.025477790642132393,6,2019,9,4,NO_PATTERN,0.0,0.0,No,2019-09-06
10298.71,10558.0,10288.57,10455.88,27637.877392,272011,14673.489216,0.015259163023013445,0.015143912929420363,7,2019,9,5,CDLSHORTLINE_Bull,1.0,106.0,Bull,2019-09-07
10455.9,10592.5,10208.0,10381.18,23984.672018,237752,10588.592458,-0.007144305405188178,-0.007169948161160914,8,2019,9,6,CDLSPINNINGTOP_Bear,1.0,73.0,Bear,2019-09-08
10381.24,10480.0,10068.5,10303.12,39835.727608,330459,18729.472684,-0.007519376410003442,-0.007547789442602249,9,2019,9,0,CDLSPINNINGTOP_Bear,1.0,73.0,Bear,2019-09-09
10302.58,10384.99,9953.0,10098.15,28915.412225,286763,13432.256822,-0.019893973864227643,-0.02009452323516673,10,2019,9,1,NO_PATTERN,0.0,0.0,No,2019-09-10
10098.19,10293.0,9880.0,10158.33,31953.824562,309120,16583.813097,0.00595950743453022,0.005941819808336756,11,2019,9,2,CDLHARAMI_Bull,3.0,38.0,Bull,2019-09-11
10158.75,10448.81,10040.0,10415.01,34511.162755,317881,18550.853202,0.025267932819666328,0.02495397630474524,12,2019,9,3,CDL3INSIDE_Bull,3.0,20.0,Bull,2019-09-12
10415.01,10439.0,10153.0,10342.06,30280.339776,304947,16763.854663,-0.007004313966093245,-0.0070289593231316495,13,2019,9,4,NO_PATTERN,0.0,0.0,No,2019-09-13
10344.13,10419.99,10222.33,10335.02,23621.533519,253929,13495.986691,-0.0006807154474058885,-0.0006809472393616028,14,2019,9,5,CDLMATCHINGLOW_Bull,7.0,7.0,Bull,2019-09-14
10332.81,10360.0,10252.15,10302.01,18047.654013,194733,8221.803055,-0.0031939947866573837,-0.0031991064753794244,15,2019,9,6,CDLLONGLEGGEDDOJI_Bull,4.0,37.0,Bull,2019-09-15
10303.34,10355.0,10078.0,10251.31,28971.401657,274368,13385.302253,-0.004921369713289048,-0.004933519532107947,16,2019,9,0,CDLHIKKAKE_Bull,1.0,85.0,Bull,2019-09-16
10249.68,10275.0,10128.01,10187.82,22914.324563,287483,11195.430673,-0.006193354800508422,-0.006212613179508927,17,2019,9,1,CDLSHORTLINE_Bear,1.0,106.0,Bear,2019-09-17
10187.48,10258.02,10100.0,10156.99,24250.249303,299466,11753.109111,-0.003026162613787853,-0.0030307507024099067,18,2019,9,2,CDLRICKSHAWMAN_Bull,6.0,35.0,Bull,2019-09-18
10156.41,10325.0,9653.0,10244.29,44826.282579,429727,22623.287763,0.008595066057956346,0.0085583387765777,19,2019,9,3,CDLENGULFING_Bull,1.0,84.0,Bull,2019-09-19
10243.7,10281.0,10061.39,10168.59,25088.491069,267032,12054.384888,-0.007389482336013553,-0.0074169198099936174,20,2019,9,4,CDLHARAMI_Bear,2.0,72.0,Bear,2019-09-20
10167.92,10176.7,9900.0,9986.39,20544.175196,245439,9285.851479,-0.017917921757097166,-0.01808039138843281,21,2019,9,5,CDL3INSIDE_Bear,4.0,56.0,Bear,2019-09-21
9985.15,10089.0,9853.97,10028.87,22049.275256,253713,11200.611921,0.004253789407383524,0.004244767620694032,22,2019,9,6,CDLSPINNINGTOP_Bull,1.0,69.0,Bull,2019-09-22
10028.05,10049.99,9615.77,9702.25,31937.232356,332817,14940.112496,-0.03256797625255892,-0.03311011623909535,23,2019,9,0,CDLBELTHOLD_Bear,2.0,63.0,Bear,2019-09-23
9702.2,9794.99,7800.0,8493.14,94007.345203,748712,42986.253127,-0.12462160838980652,-0.13309903854851077,24,2019,9,1,NO_PATTERN,0.0,0.0,No,2019-09-24
8497.55,8730.0,8215.64,8430.05,60783.892258,544806,30489.471994,-0.007428348055018574,-0.007456075631162052,25,2019,9,2,CDLHIGHWAVE_Bear,2.0,67.0,Bear,2019-09-25
8430.05,8465.99,7750.0,8063.73,67930.853749,522062,33363.51365,-0.04345407203990481,-0.04442647456866036,26,2019,9,3,CDLBELTHOLD_Bear,2.0,63.0,Bear,2019-09-26
8063.49,8265.0,7852.15,8177.91,43882.924625,369518,23224.861135,0.014159700287584176,0.014060388120547544,27,2019,9,4,NO_PATTERN,0.0,0.0,No,2019-09-27
8177.47,8315.0,8001.09,8198.81,34473.605165,319113,18215.039863,0.0025556652005218616,0.002552405041615032,28,2019,9,5,CDLRICKSHAWMAN_Bull,6.0,35.0,Bull,2019-09-28
8199.38,8229.13,7890.0,8043.82,31544.211388,322501,15507.400781,-0.018903962892175774,-0.019084927054642216,29,2019,9,6,CDLENGULFING_Bear,2.0,91.0,Bear,2019-09-29
8043.04,8337.26,7710.0,8289.34,55865.48726,455556,29052.010951,0.03052281130109824,0.0300662572519427,30,2019,9,0,CDLHAMMER_Bull,2.0,65.0,Bull,2019-09-30
8289.97,8500.0,8173.05,8292.44,43479.58742,387712,22520.155804,0.0003739742850457084,0.0003739043740921602,1,2019,10,1,CDL3OUTSIDE_Bull,6.0,34.0,Bull,2019-10-01
8292.67,8373.91,8151.22,8359.94,26243.386644,261430,13652.36085,0.008139944334839999,0.008106993678191309,2,2019,10,2,CDLGAPSIDESIDEWHITE_Bull,2.0,46.0,Bull,2019-10-02
8360.0,8393.0,8060.0,8223.96,30488.284058,281307,15321.407535,-0.016265666978471316,-0.016399405149611242,3,2019,10,3,CDLHAMMER_Bull,3.0,65.0,Bull,2019-10-03
8224.43,8232.41,8005.0,8137.13,26476.330404,259012,13236.810255,-0.010558173921079272,-0.010614306896772275,4,2019,10,4,CDL3OUTSIDE_Bear,2.0,39.0,Bear,2019-10-04
8137.09,8183.41,8012.98,8126.19,21907.615564,237769,10620.069822,-0.0013444543715045443,-0.0013453589611603217,5,2019,10,5,CDLMATCHINGLOW_Bull,7.0,7.0,Bull,2019-10-05
8127.55,8153.87,7785.0,7854.25,34676.104049,325795,16437.310141,-0.033464637179293044,-0.03403739246640971,6,2019,10,6,CDLBELTHOLD_Bear,3.0,63.0,Bear,2019-10-06
7855.3,8299.92,7762.0,8190.09,52202.072297,482605,28088.649704,0.042759015819460844,0.04187010025217943,7,2019,10,0,CDLHIKKAKE_Bull,2.0,85.0,Bull,2019-10-07
8190.82,8325.0,8088.75,8168.39,35452.657423,395685,16893.73714,-0.0026495435337096085,-0.0026530597865280273,8,2019,10,1,CDLRICKSHAWMAN_Bull,5.0,35.0,Bull,2019-10-08
8170.79,8670.0,8115.0,8560.74,55038.704378,537805,29211.87169,0.04803272125841196,0.04691480798625655,9,2019,10,2,NO_PATTERN,0.0,0.0,No,2019-10-09
8562.15,8644.0,8414.52,8558.03,39137.946167,406932,20587.713971,-0.0003165614187558008,-0.00031661153489856035,10,2019,10,3,CDLRICKSHAWMAN_Bull,5.0,35.0,Bull,2019-10-10
8557.82,8779.51,8212.38,8258.5,50405.284418,471818,24618.017135,-0.03499987730821241,-0.035627050501410414,11,2019,10,4,NO_PATTERN,0.0,0.0,No,2019-10-11
8257.95,8400.0,8250.0,8300.09,21339.334098,280633,11644.429544,0.005036023490948782,0.005023385138249371,12,2019,10,5,NO_PATTERN,0.0,0.0,No,2019-10-12
8301.98,8451.37,8160.0,8275.01,27840.739953,320051,14035.914654,-0.00302165398206522,-0.003026228395646318,13,2019,10,6,CDLRICKSHAWMAN_Bull,5.0,35.0,Bull,2019-10-13
8275.24,8388.85,8203.0,8348.2,29810.663253,345679,15273.003755,0.008844702302474694,0.008805817040570997,14,2019,10,0,CDLSHORTLINE_Bull,1.0,106.0,Bull,2019-10-14
8346.86,8403.0,8090.0,8159.29,32773.062476,399447,16822.940015,-0.02262883016698214,-0.022888791375660317,15,2019,10,1,CDLLONGLINE_Bear,1.0,105.0,Bear,2019-10-15
8159.3,8181.16,7917.0,7991.74,34733.593966,421026,17198.827976,-0.020534874970738914,-0.020748647101995987,16,2019,10,2,CDLBELTHOLD_Bear,2.0,63.0,Bear,2019-10-16
7995.02,8124.92,7929.03,8070.58,29656.949158,356490,15922.046058,0.009865185804343035,0.00981684254235939,17,2019,10,3,CDLHARAMI_Bull,2.0,38.0,Bull,2019-10-17
8070.71,8115.0,7816.01,7947.01,31353.181416,399783,15692.63445,-0.015311167227138545,-0.015429593533155048,18,2019,10,4,CDLHIKKAKE_Bull,2.0,85.0,Bull,2019-10-18
7946.89,8098.1,7866.92,7948.01,26627.889388,349746,13886.838244,0.0001258334895766211,0.0001258255732071609,19,2019,10,5,CDLRICKSHAWMAN_Bull,5.0,35.0,Bull,2019-10-19
7949.87,8297.0,7870.0,8223.35,34286.452654,396091,18042.423677,0.03464263381651511,0.03405608575730634,20,2019,10,6,CDLHIKKAKE_Bear,2.0,83.0,Bear,2019-10-20
8223.35,8333.0,8142.03,8197.27,30448.679539,367169,16584.000384,-0.0031714568880079064,-0.0031764966157445487,21,2019,10,0,CDLRICKSHAWMAN_Bull,5.0,35.0,Bull,2019-10-21
8197.28,8297.99,8000.0,8020.0,34651.828663,384699,16767.036824,-0.02162549238953948,-0.021862750130075582,22,2019,10,1,CDLCLOSINGMARUBOZU_Bear,1.0,43.0,Bear,2019-10-22
8020.06,8047.59,7300.0,7466.62,63897.457098,610241,28473.730302,-0.06900000000000006,-0.07149600170507005,23,2019,10,2,CDLHIKKAKE_Bear,1.0,83.0,Bear,2019-10-23
7468.47,7503.68,7337.99,7412.41,32714.383265,403778,16705.376355,-0.0072603132341005905,-0.0072867975758336145,24,2019,10,3,CDLSHORTLINE_Bear,1.0,106.0,Bear,2019-10-24
7412.41,8799.0,7361.0,8655.02,90748.218174,775418,49588.976612,0.1676391349102384,0.1549838768309872,25,2019,10,4,CDLHIKKAKE_Bear,1.0,83.0,Bear,2019-10-25
8655.88,10370.0,8470.38,9230.0,162588.585413,1185369,81590.336531,0.0664331220494001,0.06431954908625395,26,2019,10,5,NO_PATTERN,0.0,0.0,No,2019-10-26
9230.0,9794.98,9074.34,9529.93,93833.541604,799978,47320.55467,0.032495124593716174,0.031978323898770325,27,2019,10,6,NO_PATTERN,0.0,0.0,No,2019-10-27
9528.23,9902.1,9160.0,9205.14,80174.217323,681128,39754.681501,-0.03408104781462207,-0.03467534871867234,28,2019,10,0,CDLHIKKAKE_Bear,1.0,83.0,Bear,2019-10-28
9204.45,9550.0,9072.0,9407.62,64158.462446,559589,32787.049174,0.021996406355579756,0.02175797548920506,29,2019,10,1,CDLSHORTLINE_Bull,1.0,106.0,Bull,2019-10-29
9407.62,9409.84,9001.01,9154.72,55241.786434,524035,27416.561748,-0.026882463364804376,-0.027250405905421708,30,2019,10,2,CDLSHORTLINE_Bear,1.0,106.0,Bear,2019-10-30
9154.02,9405.0,8913.0,9140.85,54376.024902,490183,27252.203536,-0.0015150654525751817,-0.0015162143247956757,31,2019,10,3,CDLMATCHINGLOW_Bull,6.0,7.0,Bull,2019-10-31
9140.86,9279.0,9030.0,9231.61,43594.814115,478002,22843.605042,0.009929054737797927,0.009880085552161256,1,2019,11,4,CDLXSIDEGAP3METHODS_Bear,2.0,26.0,Bear,2019-11-01
9231.4,9373.74,9186.21,9289.52,28923.060828,325421,15316.187863,0.006273011966493325,0.0062534185241681015,2,2019,11,5,CDLLONGLEGGEDDOJI_Bull,5.0,37.0,Bull,2019-11-02
9289.85,9362.57,9066.14,9194.71,27894.378279,326024,13611.806558,-0.010206124751332868,-0.010258564351078504,3,2019,11,6,CDLENGULFING_Bear,2.0,91.0,Bear,2019-11-03
9196.46,9513.68,9115.84,9393.35,45894.456277,453749,24741.815925,0.021603726490558195,0.0213736734297728,4,2019,11,0,CDLSHORTLINE_Bull,1.0,106.0,Bull,2019-11-04
9392.4,9454.95,9175.76,9308.66,45935.873665,492885,22809.239558,-0.009015952775101588,-0.00905684243570516,5,2019,11,1,CDLSHORTLINE_Bear,1.0,106.0,Bear,2019-11-05
